zip_code,year,period_start_year,period_end_year,years_in_period,land_area_sqmi,active_license_count,active_license_density_per_sqmi,positive_storefront_count,positive_storefront_density_per_sqmi,positive_weight,positive_weight_density_per_sqmi,negative_weight,negative_weight_density_per_sqmi,net_weight,net_weight_density_per_sqmi,mix_balance,destination_intensity,walkability_score
60651,2018,2018,2019,2,3.463,1395.5,402.974,908.0,262.2,2179.5,629.368,692.0,199.827,1487.5,429.541,0.759,1.0,85.5
60651,2020,2020,2021,2,3.463,1392.5,402.108,923.0,266.532,2234.0,645.105,627.5,181.201,1606.5,463.904,0.781,1.0,86.8
60651,2022,2022,2023,2,3.463,1298.5,374.964,874.5,252.527,2152.5,621.571,600.5,173.405,1552.0,448.166,0.782,1.0,86.9
60651,2024,2024,2025,2,3.463,1211.5,349.841,827.5,238.955,2073.5,598.758,572.5,165.319,1501.0,433.439,0.784,1.0,87.0
60652,2002,2002,2003,2,4.838,1294.0,267.466,625.5,129.289,1504.5,310.976,330.0,68.21,1174.5,242.766,0.82,1.0,89.2
60652,2004,2004,2005,2,4.838,1540.5,318.417,721.0,149.029,1684.0,348.078,411.0,84.952,1273.0,263.125,0.804,1.0,88.2
60652,2006,2006,2007,2,4.838,1483.5,306.635,673.0,139.107,1568.5,324.204,391.5,80.922,1177.0,243.282,0.8,1.0,88.0
60652,2008,2008,2009,2,4.838,1173.5,242.559,517.5,106.966,1209.5,250.0,293.5,60.666,916.0,189.334,0.805,1.0,88.3
60652,2010,2010,2011,2,4.838,1101.5,227.677,500.5,103.452,1175.0,242.869,305.0,63.043,870.0,179.826,0.794,1.0,87.6
60652,2012,2012,2013,2,4.838,1057.0,218.479,527.5,109.033,1227.0,253.617,357.0,73.791,870.0,179.826,0.775,1.0,86.5
60652,2014,2014,2015,2,4.838,866.5,179.103,551.0,113.89,1259.0,260.232,260.5,53.845,998.5,206.387,0.829,1.0,89.7
60652,2016,2016,2017,2,4.838,841.0,173.832,565.0,116.784,1283.0,265.192,247.5,51.158,1035.5,214.035,0.838,1.0,90.3
60652,2018,2018,2019,2,4.838,809.0,167.218,554.0,114.51,1290.0,266.639,250.0,51.674,1040.0,214.965,0.838,1.0,90.3
60652,2020,2020,2021,2,4.838,816.5,168.768,554.0,114.51,1313.0,271.393,242.0,50.021,1071.0,221.372,0.844,1.0,90.7
60652,2022,2022,2023,2,4.838,776.5,160.5,530.5,109.653,1270.5,262.609,227.0,46.92,1043.5,215.688,0.848,1.0,90.9
60652,2024,2024,2025,2,4.838,685.0,141.587,468.5,96.838,1133.0,234.188,218.0,45.06,915.0,189.128,0.839,1.0,90.3
60653,2002,2002,2003,2,2.36,719.0,304.661,418.0,177.119,1058.5,448.517,69.0,29.237,989.5,419.28,0.939,1.0,96.3
60653,2004,2004,2005,2,2.36,913.5,387.076,514.5,218.008,1275.5,540.466,85.0,36.017,1190.5,504.449,0.938,1.0,96.3
60653,2006,2006,2007,2,2.36,889.5,376.907,459.5,194.703,1121.0,475.0,76.5,32.415,1044.5,442.585,0.936,1.0,96.2
60653,2008,2008,2009,2,2.36,696.0,294.915,347.0,147.034,851.5,360.805,44.0,18.644,807.5,342.161,0.951,1.0,97.1
60653,2010,2010,2011,2,2.36,654.5,277.331,343.0,145.339,836.0,354.237,37.0,15.678,799.0,338.559,0.958,1.0,97.5
60653,2012,2012,2013,2,2.36,657.0,278.39,390.5,165.466,937.5,397.246,40.5,17.161,897.0,380.085,0.959,1.0,97.5
60653,2014,2014,2015,2,2.36,560.5,237.5,400.5,169.703,957.5,405.72,30.5,12.924,927.0,392.797,0.969,1.0,98.1
60653,2016,2016,2017,2,2.36,547.5,231.992,401.0,169.915,983.0,416.525,28.5,12.076,954.5,404.449,0.972,1.0,98.3
60653,2018,2018,2019,2,2.36,594.5,251.907,428.0,181.356,1059.5,448.941,34.5,14.619,1025.0,434.322,0.968,1.0,98.1
60653,2020,2020,2021,2,2.36,612.0,259.322,426.0,180.508,1089.0,461.441,34.5,14.619,1054.5,446.822,0.969,1.0,98.2
60653,2022,2022,2023,2,2.36,612.0,259.322,434.0,183.898,1133.0,480.085,31.5,13.347,1101.5,466.737,0.973,1.0,98.4
60653,2024,2024,2025,2,2.36,604.0,255.932,443.5,187.924,1155.0,489.407,28.5,12.076,1126.5,477.331,0.976,1.0,98.6
60654,2002,2002,2003,2,0.542,1289.5,2379.151,594.5,1096.863,1600.5,2952.952,45.5,83.948,1555.0,2869.004,0.972,1.0,98.3
60654,2004,2004,2005,2,0.542,1578.0,2911.439,695.5,1283.21,1844.0,3402.214,51.0,94.096,1793.0,3308.118,0.973,1.0,98.4
60654,2006,2006,2007,2,0.542,1537.5,2836.716,734.0,1354.244,2000.0,3690.037,64.5,119.004,1935.5,3571.033,0.969,1.0,98.1
60654,2008,2008,2009,2,0.542,1483.0,2736.162,685.5,1264.76,1838.5,3392.066,54.0,99.631,1784.5,3292.435,0.971,1.0,98.3
60654,2010,2010,2011,2,0.542,2074.0,3826.568,965.0,1780.443,2582.5,4764.76,183.5,338.561,2399.0,4426.199,0.934,1.0,96.0
60654,2012,2012,2013,2,0.542,2594.0,4785.978,1312.0,2420.664,3501.5,6460.332,671.0,1238.007,2830.5,5222.325,0.839,1.0,90.4
60654,2014,2014,2015,2,0.542,2686.0,4955.72,1595.0,2942.804,4143.5,7644.834,742.0,1369.004,3401.5,6275.83,0.848,1.0,90.9
60654,2016,2016,2017,2,0.542,2572.0,4745.387,1682.5,3104.244,4293.5,7921.587,642.0,1184.502,3651.5,6737.085,0.87,1.0,92.2
60654,2018,2018,2019,2,0.542,2607.0,4809.963,1830.5,3377.306,4681.0,8636.531,562.0,1036.9,4119.0,7599.631,0.893,1.0,93.6
60654,2020,2020,2021,2,0.542,2552.5,4709.41,1933.0,3566.421,4958.0,9147.601,375.5,692.804,4582.5,8454.797,0.93,1.0,95.8
60654,2022,2022,2023,2,0.542,2407.5,4441.882,1909.5,3523.063,4764.5,8790.59,343.0,632.841,4421.5,8157.749,0.933,1.0,96.0
60654,2024,2024,2025,2,0.542,2209.5,4076.568,1754.5,3237.085,4530.5,8358.856,369.0,680.812,4161.5,7678.044,0.925,1.0,95.5
60655,2002,2002,2003,2,4.408,558.5,126.701,299.5,67.945,801.0,181.715,130.5,29.605,670.5,152.11,0.86,1.0,91.6
60655,2004,2004,2005,2,4.408,698.0,158.348,355.0,80.535,924.0,209.619,185.0,41.969,739.0,167.65,0.833,1.0,90.0
60655,2006,2006,2007,2,4.408,667.5,151.429,338.0,76.679,884.5,200.658,174.0,39.474,710.5,161.184,0.836,1.0,90.1
60655,2008,2008,2009,2,4.408,495.5,112.409,255.5,57.963,663.0,150.408,106.0,24.047,557.0,126.361,0.862,1.0,91.7
60655,2010,2010,2011,2,4.408,482.0,109.347,244.0,55.354,640.5,145.304,93.0,21.098,547.5,124.206,0.873,1.0,92.4
60655,2012,2012,2013,2,4.408,484.0,109.8,254.0,57.623,667.0,151.316,95.5,21.665,571.5,129.651,0.875,1.0,92.5
60655,2014,2014,2015,2,4.408,422.0,95.735,263.5,59.778,687.5,155.966,83.0,18.829,604.5,137.137,0.892,1.0,93.5
60655,2016,2016,2017,2,4.408,394.5,89.496,263.0,59.664,677.0,153.584,72.5,16.447,604.5,137.137,0.903,1.0,94.2
60655,2018,2018,2019,2,4.408,384.5,87.228,262.0,59.437,664.5,150.749,70.5,15.994,594.0,134.755,0.904,1.0,94.2
60655,2020,2020,2021,2,4.408,391.5,88.816,276.0,62.613,703.5,159.596,67.0,15.2,636.5,144.397,0.913,1.0,94.8
60655,2022,2022,2023,2,4.408,381.0,86.434,278.0,63.067,712.5,161.638,59.0,13.385,653.5,148.253,0.924,1.0,95.4
60655,2024,2024,2025,2,4.408,371.0,84.165,273.5,62.046,704.0,159.71,54.0,12.25,650.0,147.459,0.929,1.0,95.7
60656,2002,2002,2003,2,3.237,596.0,184.121,314.5,97.158,781.5,241.427,75.5,23.324,706.0,218.103,0.912,1.0,94.7
60656,2004,2004,2005,2,3.237,720.0,222.428,383.0,118.319,920.5,284.368,81.0,25.023,839.5,259.345,0.919,1.0,95.1
60656,2006,2006,2007,2,3.237,723.5,223.509,380.5,117.547,911.5,281.588,77.0,23.787,834.5,257.8,0.922,1.0,95.3
60656,2008,2008,2009,2,3.237,521.5,161.106,269.5,83.256,652.5,201.576,61.0,18.845,591.5,182.731,0.915,1.0,94.9
60656,2010,2010,2011,2,3.237,493.0,152.302,252.5,78.004,618.5,191.072,58.5,18.072,560.0,173.0,0.914,1.0,94.8
60656,2012,2012,2013,2,3.237,485.0,149.83,248.5,76.769,597.0,184.43,61.0,18.845,536.0,165.585,0.907,1.0,94.4
60656,2014,2014,2015,2,3.237,402.0,124.189,253.5,78.313,610.5,188.601,40.5,12.512,570.0,176.089,0.938,1.0,96.3
60656,2016,2016,2017,2,3.237,396.5,122.49,266.0,82.175,641.0,198.023,41.5,12.821,599.5,185.202,0.939,1.0,96.4
60656,2018,2018,2019,2,3.237,402.5,124.344,282.0,87.118,666.5,205.901,43.5,13.438,623.0,192.462,0.939,1.0,96.3
60656,2020,2020,2021,2,3.237,390.0,120.482,284.5,87.89,667.0,206.055,41.0,12.666,626.0,193.389,0.942,1.0,96.5
60656,2022,2022,2023,2,3.237,363.5,112.295,264.5,81.711,629.0,194.316,41.5,12.821,587.5,181.495,0.938,1.0,96.3
60656,2024,2024,2025,2,3.237,343.0,105.962,253.5,78.313,607.5,187.674,36.5,11.276,571.0,176.398,0.943,1.0,96.6
60657,2002,2002,2003,2,2.175,3394.0,1560.46,2299.5,1057.241,6076.5,2793.793,237.5,109.195,5839.0,2684.598,0.962,1.0,97.7
60657,2004,2004,2005,2,2.175,4285.0,1970.115,2772.0,1274.483,7189.0,3305.287,292.0,134.253,6897.0,3171.034,0.961,1.0,97.7
60657,2006,2006,2007,2,2.175,4192.0,1927.356,2699.0,1240.92,7069.5,3250.345,272.0,125.057,6797.5,3125.287,0.963,1.0,97.8
60657,2008,2008,2009,2,2.175,3322.0,1527.356,2128.0,978.391,5601.5,2575.402,179.5,82.529,5422.0,2492.874,0.969,1.0,98.1
60657,2010,2010,2011,2,2.175,3253.5,1495.862,2115.5,972.644,5574.0,2562.759,180.5,82.989,5393.5,2479.77,0.969,1.0,98.1
60657,2012,2012,2013,2,2.175,3245.0,1491.954,2192.5,1008.046,5847.5,2688.506,206.5,94.943,5641.0,2593.563,0.966,1.0,98.0
60657,2014,2014,2015,2,2.175,2914.5,1340.0,2208.5,1015.402,5930.0,2726.437,152.5,70.115,5777.5,2656.322,0.975,1.0,98.5
60657,2016,2016,2017,2,2.175,2764.5,1271.034,2170.0,997.701,5812.0,2672.184,137.5,63.218,5674.5,2608.966,0.977,1.0,98.6
60657,2018,2018,2019,2,2.175,2726.0,1253.333,2178.0,1001.379,5858.5,2693.563,121.5,55.862,5737.0,2637.701,0.98,1.0,98.8
60657,2020,2020,2021,2,2.175,2518.5,1157.931,2074.0,953.563,5614.0,2581.149,114.0,52.414,5500.0,2528.736,0.98,1.0,98.8
60657,2022,2022,2023,2,2.175,2366.5,1088.046,1963.0,902.529,5310.5,2441.609,85.0,39.08,5225.5,2402.529,0.984,1.0,99.1
60657,2024,2024,2025,2,2.175,2318.0,1065.747,1943.0,893.333,5284.5,2429.655,71.5,32.874,5213.0,2396.782,0.987,1.0,99.2
60659,2002,2002,2003,2,2.36,2123.0,899.576,1255.0,531.78,3094.5,1311.229,345.0,146.186,2749.5,1165.042,0.9,1.0,94.0
60659,2004,2004,2005,2,2.36,2706.5,1146.822,1582.5,670.551,3817.0,1617.373,455.0,192.797,3362.0,1424.576,0.893,1.0,93.6
60659,2006,2006,2007,2,2.36,2584.5,1095.127,1471.5,623.517,3534.0,1497.458,456.5,193.432,3077.5,1304.025,0.886,1.0,93.1
60659,2008,2008,2009,2,2.36,2023.0,857.203,1154.5,489.195,2737.5,1159.958,349.0,147.881,2388.5,1012.076,0.887,1.0,93.2
60659,2010,2010,2011,2,2.36,1957.5,829.449,1159.0,491.102,2756.0,1167.797,339.5,143.856,2416.5,1023.941,0.89,1.0,93.4
60659,2012,2012,2013,2,2.36,1829.0,775.0,1155.0,489.407,2731.5,1157.415,331.5,140.466,2400.0,1016.949,0.892,1.0,93.5
60659,2014,2014,2015,2,2.36,1574.5,667.161,1138.5,482.415,2719.5,1152.331,220.5,93.432,2499.0,1058.898,0.925,1.0,95.5
60659,2016,2016,2017,2,2.36,1492.5,632.415,1129.0,478.39,2708.5,1147.669,208.0,88.136,2500.5,1059.534,0.929,1.0,95.7
60659,2018,2018,2019,2,2.36,1395.5,591.314,1088.0,461.017,2610.5,1106.144,208.5,88.347,2402.0,1017.797,0.926,1.0,95.6
60659,2020,2020,2021,2,2.36,1342.5,568.856,1066.0,451.695,2577.5,1092.161,199.5,84.534,2378.0,1007.627,0.928,1.0,95.7
60659,2022,2022,2023,2,2.36,1229.5,520.975,984.5,417.161,2402.5,1018.008,192.5,81.568,2210.0,936.441,0.926,1.0,95.5
60659,2024,2024,2025,2,2.36,1180.5,500.212,970.0,411.017,2401.5,1017.585,186.0,78.814,2215.5,938.771,0.928,1.0,95.7
60660,2002,2002,2003,2,1.274,1354.5,1063.187,833.0,653.846,2104.0,1651.491,357.0,280.22,1747.0,1371.272,0.855,1.0,91.3
60660,2004,2004,2005,2,1.274,1671.5,1312.009,1035.0,812.402,2585.5,2029.435,456.0,357.928,2129.5,1671.507,0.85,1.0,91.0
60660,2006,2006,2007,2,1.274,1584.5,1243.721,941.0,738.619,2382.0,1869.702,411.0,322.606,1971.0,1547.096,0.853,1.0,91.2
60660,2008,2008,2009,2,1.274,1249.0,980.377,738.5,579.67,1883.5,1478.414,302.5,237.441,1581.0,1240.973,0.862,1.0,91.7
60660,2010,2010,2011,2,1.274,1186.5,931.319,720.0,565.149,1831.0,1437.206,305.5,239.796,1525.5,1197.41,0.857,1.0,91.4
60660,2012,2012,2013,2,1.274,1207.5,947.802,758.0,594.976,1957.0,1536.107,337.0,264.521,1620.0,1271.586,0.853,1.0,91.2
60660,2014,2014,2015,2,1.274,1011.5,793.956,748.0,587.127,1955.5,1534.929,240.5,188.776,1715.0,1346.154,0.89,1.0,93.4
60660,2016,2016,2017,2,1.274,976.0,766.091,740.0,580.848,1942.0,1524.333,222.5,174.647,1719.5,1349.686,0.897,1.0,93.8
60660,2018,2018,2019,2,1.274,936.0,734.694,717.5,563.187,1893.5,1486.264,204.0,160.126,1689.5,1326.138,0.903,1.0,94.2
60660,2020,2020,2021,2,1.274,919.5,721.743,723.0,567.504,1926.5,1512.166,163.5,128.336,1763.0,1383.83,0.922,1.0,95.3
60660,2022,2022,2023,2,1.274,919.5,721.743,722.5,567.111,1933.0,1517.268,150.5,118.132,1782.5,1399.137,0.928,1.0,95.7
60660,2024,2024,2025,2,1.274,889.5,698.195,703.5,552.198,1894.0,1486.656,156.0,122.449,1738.0,1364.207,0.924,1.0,95.4
60661,2002,2002,2003,2,0.306,930.5,3040.85,492.5,1609.477,1348.5,4406.863,84.0,274.51,1264.5,4132.353,0.941,1.0,96.5
60661,2004,2004,2005,2,0.306,1125.0,3676.471,575.5,1880.719,1581.5,5168.301,113.5,370.915,1468.0,4797.386,0.933,1.0,96.0
60661,2006,2006,2007,2,0.306,1156.0,3777.778,592.0,1934.641,1624.0,5307.19,104.0,339.869,1520.0,4967.32,0.94,1.0,96.4
60661,2008,2008,2009,2,0.306,1064.5,3478.758,554.0,1810.458,1507.0,4924.837,96.0,313.725,1411.0,4611.111,0.94,1.0,96.4
60661,2010,2010,2011,2,0.306,1109.0,3624.183,610.0,1993.464,1664.0,5437.908,111.5,364.379,1552.5,5073.529,0.937,1.0,96.2
60661,2012,2012,2013,2,0.306,1155.0,3774.51,668.5,2184.641,1794.5,5864.379,151.5,495.098,1643.0,5369.281,0.922,1.0,95.3
60661,2014,2014,2015,2,0.306,1134.0,3705.882,745.5,2436.275,1911.5,6246.732,137.0,447.712,1774.5,5799.02,0.933,1.0,96.0
60661,2016,2016,2017,2,0.306,1112.0,3633.987,777.5,2540.85,1944.5,6354.575,130.0,424.837,1814.5,5929.739,0.937,1.0,96.2
60661,2018,2018,2019,2,0.306,1104.5,3609.477,820.0,2679.739,2061.0,6735.294,114.0,372.549,1947.0,6362.745,0.948,1.0,96.9
60661,2020,2020,2021,2,0.306,1058.5,3459.15,822.5,2687.908,2034.0,6647.059,62.0,202.614,1972.0,6444.444,0.97,1.0,98.2
60661,2022,2022,2023,2,0.306,966.5,3158.497,755.5,2468.954,1867.5,6102.941,44.5,145.425,1823.0,5957.516,0.977,1.0,98.6
60661,2024,2024,2025,2,0.306,873.5,2854.575,692.0,2261.438,1739.0,5683.007,42.5,138.889,1696.5,5544.118,0.976,1.0,98.6
60666,2002,2002,2003,2,7.0,613.5,87.643,429.5,61.357,1227.5,175.357,19.0,2.714,1208.5,172.643,0.985,1.0,99.1
60666,2004,2004,2005,2,7.0,759.5,108.5,521.5,74.5,1474.0,210.571,29.0,4.143,1445.0,206.429,0.981,1.0,98.8
60666,2006,2006,2007,2,7.0,745.0,106.429,504.5,72.071,1425.0,203.571,22.0,3.143,1403.0,200.429,0.985,1.0,99.1
60666,2008,2008,2009,2,7.0,586.0,83.714,400.5,57.214,1133.5,161.929,22.0,3.143,1111.5,158.786,0.981,1.0,98.9
60666,2010,2010,2011,2,7.0,586.5,83.786,400.0,57.143,1131.5,161.643,26.5,3.786,1105.0,157.857,0.977,1.0,98.6
60666,2012,2012,2013,2,7.0,589.5,84.214,418.5,59.786,1185.0,169.286,45.0,6.429,1140.0,162.857,0.963,1.0,97.8
60666,2014,2014,2015,2,7.0,586.0,83.714,457.0,65.286,1291.5,184.5,34.0,4.857,1257.5,179.643,0.974,1.0,98.5
60666,2016,2016,2017,2,7.0,613.5,87.643,501.5,71.643,1406.0,200.857,28.5,4.071,1377.5,196.786,0.98,1.0,98.8
60666,2018,2018,2019,2,7.0,610.5,87.214,507.5,72.5,1399.5,199.929,30.0,4.286,1369.5,195.643,0.979,1.0,98.7
60666,2020,2020,2021,2,7.0,596.5,85.214,514.5,73.5,1405.5,200.786,22.0,3.143,1383.5,197.643,0.985,1.0,99.1
60666,2022,2022,2023,2,7.0,595.5,85.071,522.0,74.571,1429.0,204.143,15.0,2.143,1414.0,202.0,0.99,1.0,99.4
60666,2024,2024,2025,2,7.0,609.0,87.0,538.5,76.929,1478.5,211.214,12.0,1.714,1466.5,209.5,0.992,1.0,99.5
60670,2002,2002,2003,2,,1.5,,1.5,,1.5,,0.0,,1.5,,1.0,0.0,60.0
60707,2002,2002,2003,2,3.578,716.5,200.252,349.5,97.68,891.0,249.022,208.0,58.133,683.0,190.889,0.811,1.0,88.6
60707,2004,2004,2005,2,3.578,840.5,234.908,408.0,114.03,1011.5,282.7,258.0,72.107,753.5,210.593,0.797,1.0,87.8
60707,2006,2006,2007,2,3.578,839.0,234.489,407.0,113.751,1014.0,283.399,274.5,76.719,739.5,206.68,0.787,1.0,87.2
60707,2008,2008,2009,2,3.578,639.5,178.731,315.5,88.178,798.5,223.169,209.5,58.552,589.0,164.617,0.792,1.0,87.5
60707,2010,2010,2011,2,3.578,640.5,179.011,325.5,90.973,830.5,232.113,203.0,56.736,627.5,175.377,0.804,1.0,88.2
60707,2012,2012,2013,2,3.578,618.0,172.722,331.5,92.65,846.0,236.445,202.0,56.456,644.0,179.989,0.807,1.0,88.4
60707,2014,2014,2015,2,3.578,504.5,141.001,322.0,89.994,804.5,224.846,129.5,36.193,675.0,188.653,0.861,1.0,91.7
60707,2016,2016,2017,2,3.578,478.0,133.594,321.5,89.855,805.5,225.126,121.0,33.818,684.5,191.308,0.869,1.0,92.2
60707,2018,2018,2019,2,3.578,463.5,129.542,315.5,88.178,780.0,217.999,127.0,35.495,653.0,182.504,0.86,1.0,91.6
60707,2020,2020,2021,2,3.578,460.5,128.703,318.5,89.016,790.0,220.794,127.5,35.634,662.5,185.159,0.861,1.0,91.7
60707,2022,2022,2023,2,3.578,416.5,116.406,291.0,81.33,731.5,204.444,127.5,35.634,604.0,168.809,0.852,1.0,91.1
60707,2024,2024,2025,2,3.578,403.0,112.633,286.5,80.073,738.5,206.4,117.0,32.7,621.5,173.7,0.863,1.0,91.8
60827,2002,2002,2003,2,7.027,83.5,11.883,40.5,5.763,111.0,15.796,39.0,5.55,72.0,10.246,0.74,0.587,67.9
60827,2004,2004,2005,2,7.027,97.0,13.804,43.0,6.119,121.0,17.219,51.5,7.329,69.5,9.89,0.701,0.602,66.2
60827,2006,2006,2007,2,7.027,77.0,10.958,36.0,5.123,101.0,14.373,54.5,7.756,46.5,6.617,0.65,0.556,61.2
60827,2008,2008,2009,2,7.027,59.5,8.467,26.5,3.771,74.5,10.602,45.0,6.404,29.5,4.198,0.623,0.48,56.6
60827,2010,2010,2011,2,7.027,60.0,8.538,25.5,3.629,72.0,10.246,45.0,6.404,27.0,3.842,0.615,0.47,55.7
60827,2012,2012,2013,2,7.027,53.5,7.613,25.5,3.629,70.5,10.033,39.5,5.621,31.0,4.412,0.641,0.47,57.3
60827,2014,2014,2015,2,7.027,44.5,6.333,24.5,3.487,67.5,9.606,32.5,4.625,35.0,4.981,0.675,0.461,58.9
60827,2016,2016,2017,2,7.027,39.0,5.55,22.5,3.202,60.0,8.538,22.5,3.202,37.5,5.337,0.727,0.441,61.3
60827,2018,2018,2019,2,7.027,39.0,5.55,21.0,2.988,56.5,8.04,16.0,2.277,40.5,5.763,0.779,0.425,63.7
60827,2020,2020,2021,2,7.027,40.5,5.763,20.5,2.917,54.5,7.756,17.0,2.419,37.5,5.337,0.762,0.419,62.5
60827,2022,2022,2023,2,7.027,31.5,4.483,17.0,2.419,45.5,6.475,13.0,1.85,32.5,4.625,0.778,0.377,61.8
60827,2024,2024,2025,2,7.027,29.5,4.198,15.5,2.206,43.5,6.19,12.0,1.708,31.5,4.483,0.784,0.358,61.3
